date,kg_CO2/kWh,Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Solar Generation [W/kW]
2022-10-02 22:00:00,0.129105879,17.8,73,0,0,0.0
2022-10-02 23:00:00,0.118029337,17.8,70,0,0,0.0
2022-10-03 00:00:00,0.108696233,16.1,75,0,0,0.0
2022-10-03 01:00:00,0.106916589,17.2,70,0,0,0.0
2022-10-03 02:00:00,0.104814843,16.7,70,0,0,0.0
2022-10-03 03:00:00,0.105243913,16.1,75,0,0,0.0
2022-10-03 04:00:00,0.108032518,15.6,78,0,0,0.0
2022-10-03 05:00:00,0.120862985,15.6,81,0,0,0.0
2022-10-03 06:00:00,0.140854615,15.0,84,4,14,0.0
2022-10-03 07:00:00,0.149173823,16.1,78,58,127,15.95416667
2022-10-03 08:00:00,0.150973241,18.9,57,299,638,56.75833333
2022-10-03 09:00:00,0.154984059,20.0,59,399,376,171.0666667
2022-10-03 10:00:00,0.157704171,21.1,47,616,594,333.175
2022-10-03 11:00:00,0.155754465,21.1,55,680,452,466.0333333
2022-10-03 12:00:00,0.156739195,21.1,57,828,927,550.225
2022-10-03 13:00:00,0.16185239,20.6,61,811,927,595.9083333
2022-10-03 14:00:00,0.162465212,20.0,61,716,894,590.975
2022-10-03 15:00:00,0.16431701,20.0,59,575,857,529.7333333
2022-10-03 16:00:00,0.16799814,19.4,61,382,771,410.1958333
2022-10-03 17:00:00,0.170593711,18.3,65,170,584,214.0708333
2022-10-03 18:00:00,0.172630889,17.8,68,31,124,8.091666667
2022-10-03 19:00:00,0.175661711,17.8,70,0,0,0.0
2022-10-03 20:00:00,0.1682738,17.8,68,0,0,0.0
2022-10-03 21:00:00,0.145709578,17.8,68,0,0,0.0
2022-10-03 22:00:00,0.123494547,17.8,65,0,0,0.0
2022-10-03 23:00:00,0.116634854,17.2,65,0,0,0.0
2022-10-04 00:00:00,0.099618517,17.2,75,0,0,0.0
2022-10-04 01:00:00,0.097011041,16.1,70,0,0,0.0
2022-10-04 02:00:00,0.097388042,15.6,75,0,0,0.0
2022-10-04 03:00:00,0.097560299,14.4,81,0,0,0.0
2022-10-04 04:00:00,0.101034552,14.4,75,0,0,0.0
2022-10-04 05:00:00,0.115509,13.9,78,0,0,0.0
2022-10-04 06:00:00,0.137165387,14.4,72,2,3,0.0
2022-10-04 07:00:00,0.143374592,16.7,65,78,296,10.82083333
2022-10-04 08:00:00,0.152628766,18.9,57,278,622,41.975
2022-10-04 09:00:00,0.158359532,21.1,47,487,764,171.125
2022-10-04 10:00:00,0.15759775,21.7,44,658,833,329.825
2022-10-04 11:00:00,0.156532429,21.1,51,773,868,459.7875
2022-10-04 12:00:00,0.157589527,22.2,51,820,879,543.55
2022-10-04 13:00:00,0.158586978,22.2,57,797,870,582.3291667
2022-10-04 14:00:00,0.15737094,22.2,50,711,849,565.2708333
2022-10-04 15:00:00,0.160399727,21.7,55,560,793,503.3416667
2022-10-04 16:00:00,0.163851555,21.1,59,363,686,390.4208333
2022-10-04 17:00:00,0.168334237,20.6,63,152,462,194.2958333
2022-10-04 18:00:00,0.162991824,19.4,66,26,58,6.2625
2022-10-04 19:00:00,0.163984887,20.0,66,0,0,0.0
2022-10-04 20:00:00,0.16341175,18.9,70,0,0,0.0
2022-10-04 21:00:00,0.14970964,18.9,65,0,0,0.0
2022-10-04 22:00:00,0.129396531,18.3,70,0,0,0.0
2022-10-04 23:00:00,0.126624938,17.8,73,0,0,0.0
2022-10-05 00:00:00,0.122525556,19.4,73,0,0,0.0
2022-10-05 01:00:00,0.118493892,16.7,75,0,0,0.0
2022-10-05 02:00:00,0.119144089,16.1,78,0,0,0.0
2022-10-05 03:00:00,0.120099805,16.1,75,0,0,0.0
2022-10-05 04:00:00,0.121645725,16.1,72,0,0,0.0
2022-10-05 05:00:00,0.134345401,13.9,81,0,0,0.0
2022-10-05 06:00:00,0.154939209,15.6,67,3,5,0.0
2022-10-05 07:00:00,0.157822206,16.1,67,79,337,29.00416667
2022-10-05 08:00:00,0.155938418,18.3,68,280,655,77.55416667
2022-10-05 09:00:00,0.164198463,20.6,73,484,782,149.9041667
2022-10-05 10:00:00,0.169832635,23.3,62,652,849,295.0458333
2022-10-05 11:00:00,0.172004639,25.0,54,765,881,437.3583333
2022-10-05 12:00:00,0.177044801,26.1,42,818,898,552.2041667
2022-10-05 13:00:00,0.180015781,26.7,35,800,898,591.9083333
2022-10-05 14:00:00,0.179867016,25.6,45,707,868,572.7791667
2022-10-05 15:00:00,0.181702438,25.0,43,561,821,521.5416667
2022-10-05 16:00:00,0.18641946,22.8,62,362,714,402.3
2022-10-05 17:00:00,0.188667362,21.7,68,152,496,174.1541667
2022-10-05 18:00:00,0.187908764,21.1,66,24,68,5.116666667
2022-10-05 19:00:00,0.187328914,20.0,71,0,0,0.0
2022-10-05 20:00:00,0.180904998,18.9,84,0,0,0.0
2022-10-05 21:00:00,0.171032713,18.9,81,0,0,0.0
2022-10-05 22:00:00,0.143054235,18.9,78,0,0,0.0
2022-10-05 23:00:00,0.1404892,19.4,73,0,0,0.0
2022-10-06 00:00:00,0.13342054,18.3,87,0,0,0.0
2022-10-06 01:00:00,0.119407263,18.9,76,0,0,0.0
2022-10-06 02:00:00,0.114999463,18.3,78,0,0,0.0
2022-10-06 03:00:00,0.115851353,17.8,81,0,0,0.0
2022-10-06 04:00:00,0.120026952,17.2,81,0,0,0.0
2022-10-06 05:00:00,0.128377361,17.2,81,0,0,0.0
2022-10-06 06:00:00,0.151305933,17.2,84,0,0,0.0
2022-10-06 07:00:00,0.160105186,18.3,78,37,5,5.2375
2022-10-06 08:00:00,0.166458823,19.4,76,88,7,37.46666667
2022-10-06 09:00:00,0.173365761,20.0,73,212,6,168.3375
2022-10-06 10:00:00,0.181246548,20.6,71,312,9,332.125
2022-10-06 11:00:00,0.186858199,21.7,66,558,328,468.65
2022-10-06 12:00:00,0.193019453,22.2,64,654,532,559.5583333
2022-10-06 13:00:00,0.198484456,21.7,68,632,496,598.475
2022-10-06 14:00:00,0.203041486,21.7,68,652,632,591.7583333
2022-10-06 15:00:00,0.203301698,21.1,71,523,680,530.4
2022-10-06 16:00:00,0.203509544,20.6,73,331,560,415.2625
2022-10-06 17:00:00,0.198510923,19.4,78,127,307,224.0416667
2022-10-06 18:00:00,0.19497352,18.9,84,12,3,3.291666667
2022-10-06 19:00:00,0.195494331,18.9,87,0,0,0.0
2022-10-06 20:00:00,0.191217433,18.3,90,0,0,0.0
2022-10-06 21:00:00,0.181395314,18.3,90,0,0,0.0
2022-10-06 22:00:00,0.153167517,18.3,90,0,0,0.0
2022-10-06 23:00:00,0.14376545,18.3,87,0,0,0.0
2022-10-07 00:00:00,0.129478299,17.8,93,0,0,0.0
2022-10-07 01:00:00,0.119142719,18.3,84,0,0,0.0
2022-10-07 02:00:00,0.116125117,18.3,84,0,0,0.0
2022-10-07 03:00:00,0.114340275,17.8,87,0,0,0.0
2022-10-07 04:00:00,0.110291044,17.8,87,0,0,0.0
2022-10-07 05:00:00,0.113572298,17.2,90,0,0,0.0
2022-10-07 06:00:00,0.119800724,16.7,93,0,0,0.0
2022-10-07 07:00:00,0.121333022,17.8,90,52,97,8.45
2022-10-07 08:00:00,0.126689846,20.0,78,228,397,49.74583333
2022-10-07 09:00:00,0.142349318,21.1,73,418,547,177.2541667
2022-10-07 10:00:00,0.152979799,21.1,73,607,672,331.0166667
2022-10-07 11:00:00,0.156160992,21.7,73,719,715,442.0041667
2022-10-07 12:00:00,0.158901038,21.7,76,766,730,526.025
2022-10-07 13:00:00,0.158962845,22.2,73,744,723,545.2041667
2022-10-07 14:00:00,0.16064593,21.7,76,656,693,494.3333333
2022-10-07 15:00:00,0.163250527,21.7,76,506,622,514.575
2022-10-07 16:00:00,0.168920482,20.0,84,300,459,390.9916667
2022-10-07 17:00:00,0.166471974,19.4,90,97,98,178.1291667
2022-10-07 18:00:00,0.160132857,17.8,97,12,0,3.175
2022-10-07 19:00:00,0.160629928,18.3,93,0,0,0.0
2022-10-07 20:00:00,0.15077676,18.3,93,0,0,0.0
2022-10-07 21:00:00,0.143447017,18.3,93,0,0,0.0
2022-10-07 22:00:00,0.128314114,18.3,90,0,0,0.0
2022-10-07 23:00:00,0.121776246,17.8,93,0,0,0.0
2022-10-08 00:00:00,0.119126717,17.2,87,0,0,0.0
2022-10-08 01:00:00,0.113639372,17.2,93,0,0,0.0
2022-10-08 02:00:00,0.110507237,16.1,97,0,0,0.0
2022-10-08 03:00:00,0.106299184,16.1,97,0,0,0.0
2022-10-08 04:00:00,0.105724456,15.6,100,0,0,0.0
2022-10-08 05:00:00,0.106676469,13.9,100,0,0,0.0
2022-10-08 06:00:00,0.118454025,15.6,100,1,0,0.0
2022-10-08 07:00:00,0.121199816,15.6,100,28,1,11.12916667
2022-10-08 08:00:00,0.124782968,16.1,100,113,6,41.73333333
2022-10-08 09:00:00,0.129774515,18.3,90,462,688,162.0083333
2022-10-08 10:00:00,0.139113986,22.2,66,610,779,317.1
2022-10-08 11:00:00,0.151740076,25.0,58,715,810,444.4958333
2022-10-08 12:00:00,0.158328165,21.7,71,777,866,534.475
2022-10-08 13:00:00,0.166388863,21.1,73,733,834,576.0
2022-10-08 14:00:00,0.164018067,20.0,78,645,789,569.5833333
2022-10-08 15:00:00,0.168028234,19.4,81,391,438,514.8416667
2022-10-08 16:00:00,0.180326518,18.3,87,258,259,401.2625
2022-10-08 17:00:00,0.189718841,17.2,93,50,1,210.35
2022-10-08 18:00:00,0.190248788,16.7,93,9,1,1.1
2022-10-08 19:00:00,0.192574901,16.7,97,0,0,0.0
2022-10-08 20:00:00,0.186585473,16.1,93,0,0,0.0
2022-10-08 21:00:00,0.174541504,16.7,90,0,0,0.0
2022-10-08 22:00:00,0.170984984,16.7,90,0,0,0.0
2022-10-08 23:00:00,0.164296067,16.7,90,0,0,0.0
2022-10-09 00:00:00,0.153379128,17.8,87,0,0,0.0
2022-10-09 01:00:00,0.143429201,16.7,90,0,0,0.0
2022-10-09 02:00:00,0.136767124,17.2,87,0,0,0.0
2022-10-09 03:00:00,0.132589144,17.2,87,0,0,0.0
2022-10-09 04:00:00,0.135584266,17.2,87,0,0,0.0
2022-10-09 05:00:00,0.143749185,17.2,87,0,0,0.0
2022-10-09 06:00:00,0.164742197,17.2,87,0,0,0.0
2022-10-09 07:00:00,0.166171785,17.2,87,51,0,8.0125
2022-10-09 08:00:00,0.171794329,18.3,78,102,1,39.65416667
2022-10-09 09:00:00,0.181750873,19.4,73,396,389,155.9833333
2022-10-09 10:00:00,0.193524193,22.2,64,560,546,305.1041667
2022-10-09 11:00:00,0.205824928,21.1,68,682,611,430.9875
2022-10-09 12:00:00,0.207701075,20.6,71,725,623,520.0958333
2022-10-09 13:00:00,0.208497824,20.6,71,660,536,565.3541667
2022-10-09 14:00:00,0.211796429,20.0,73,603,558,560.1541667
2022-10-09 15:00:00,0.213324727,20.0,76,426,395,504.4625
2022-10-09 16:00:00,0.214842851,18.9,81,229,137,277.6833333
2022-10-09 17:00:00,0.216167789,17.8,87,88,57,119.9375
2022-10-09 18:00:00,0.216537634,17.8,87,8,0,0.0
2022-10-09 19:00:00,0.216357376,18.3,84,0,0,0.0
2022-10-09 20:00:00,0.212058537,18.3,87,0,0,0.0
2022-10-09 21:00:00,0.207333418,18.3,87,0,0,0.0
2022-10-09 22:00:00,0.189667236,17.8,87,0,0,0.0
2022-10-09 23:00:00,0.169731253,17.8,87,0,0,0.0
2022-10-10 00:00:00,0.162242334,17.2,87,0,0,0.0
2022-10-10 01:00:00,0.145902238,17.2,90,0,0,0.0
2022-10-10 02:00:00,0.139544891,17.2,87,0,0,0.0
2022-10-10 03:00:00,0.136741114,17.2,87,0,0,0.0
2022-10-10 04:00:00,0.13610577,17.2,87,0,0,0.0
2022-10-10 05:00:00,0.14825108,17.2,87,0,0,0.0
2022-10-10 06:00:00,0.163500883,17.2,87,1,0,0.0
2022-10-10 07:00:00,0.167183854,17.2,84,25,13,4.708333333
2022-10-10 08:00:00,0.175719711,17.8,81,111,6,34.225
2022-10-10 09:00:00,0.185583274,18.3,81,181,6,153.5416667
2022-10-10 10:00:00,0.199452852,19.4,73,248,1,308.4833333
2022-10-10 11:00:00,0.201733658,22.8,64,421,172,435.4875
2022-10-10 12:00:00,0.208278613,21.7,68,747,747,523.5166667
2022-10-10 13:00:00,0.217221898,21.7,68,622,544,545.5875
2022-10-10 14:00:00,0.219983468,20.0,73,636,708,551.9125
2022-10-10 15:00:00,0.221036553,19.4,76,491,573,501.4458333
2022-10-10 16:00:00,0.21797997,18.9,78,346,636,333.0291667
2022-10-10 17:00:00,0.220110294,17.8,84,114,159,193.9125
2022-10-10 18:00:00,0.220272611,17.8,84,15,21,0.0
2022-10-10 19:00:00,0.222971046,17.2,87,0,0,0.0
2022-10-10 20:00:00,0.217055247,17.2,87,0,0,0.0
2022-10-10 21:00:00,0.196826966,17.2,87,0,0,0.0
2022-10-10 22:00:00,0.173340914,17.2,90,0,0,0.0
2022-10-10 23:00:00,0.158633628,17.8,84,0,0,0.0
2022-10-11 00:00:00,0.144940473,16.7,87,0,0,0.0
2022-10-11 01:00:00,0.138565449,17.2,90,0,0,0.0
2022-10-11 02:00:00,0.137555595,17.2,90,0,0,0.0
2022-10-11 03:00:00,0.136458076,17.2,90,0,0,0.0
2022-10-11 04:00:00,0.137269248,17.2,90,0,0,0.0
2022-10-11 05:00:00,0.142793303,17.2,87,0,0,0.0
2022-10-11 06:00:00,0.152768894,17.2,87,0,0,0.0
2022-10-11 07:00:00,0.156396121,17.2,87,27,2,4.404166667
2022-10-11 08:00:00,0.169246086,17.8,81,108,10,33.59583333
2022-10-11 09:00:00,0.173645089,19.4,76,406,517,151.3791667
2022-10-11 10:00:00,0.178139593,20.0,76,542,556,304.7791667
2022-10-11 11:00:00,0.180867166,20.6,73,708,782,433.025
2022-10-11 12:00:00,0.18324487,20.6,71,763,816,523.1041667
2022-10-11 13:00:00,0.189326516,20.6,71,704,727,568.1541667
2022-10-11 14:00:00,0.191224146,20.0,76,625,717,566.7916667
2022-10-11 15:00:00,0.191547577,20.0,76,447,505,501.4833333
2022-10-11 16:00:00,0.192427408,18.9,81,284,403,373.6625
2022-10-11 17:00:00,0.19331603,17.8,87,84,30,169.0875
2022-10-11 18:00:00,0.189453106,17.8,87,2,1,0.0
2022-10-11 19:00:00,0.189925413,17.8,87,0,0,0.0
2022-10-11 20:00:00,0.183100423,17.8,84,0,0,0.0
2022-10-11 21:00:00,0.16384091,16.7,90,0,0,0.0
2022-10-11 22:00:00,0.142706151,16.7,90,0,0,0.0
2022-10-11 23:00:00,0.122944334,16.7,90,0,0,0.0
2022-10-12 00:00:00,0.10552628,16.1,90,0,0,0.0
2022-10-12 01:00:00,0.100201571,16.1,87,0,0,0.0
2022-10-12 02:00:00,0.101944179,16.1,90,0,0,0.0
2022-10-12 03:00:00,0.099927897,16.7,84,0,0,0.0
2022-10-12 04:00:00,0.099338323,16.7,84,0,0,0.0
2022-10-12 05:00:00,0.10887078,16.7,84,0,0,0.0
2022-10-12 06:00:00,0.123151377,16.7,84,1,0,0.0
2022-10-12 07:00:00,0.138349007,17.2,81,40,1,22.7125
2022-10-12 08:00:00,0.143408396,17.8,78,112,6,77.75416667
2022-10-12 09:00:00,0.147231426,17.8,78,203,0,146.1708333
2022-10-12 10:00:00,0.1508447,20.0,68,522,409,219.4166667
2022-10-12 11:00:00,0.146387447,19.4,70,639,531,221.275
2022-10-12 12:00:00,0.139839252,19.4,73,704,626,486.3208333
2022-10-12 13:00:00,0.142701638,19.4,70,685,615,561.0833333
2022-10-12 14:00:00,0.143445286,19.4,73,595,574,555.1958333
2022-10-12 15:00:00,0.143650959,18.3,78,427,390,488.5958333
2022-10-12 16:00:00,0.150987361,18.3,78,229,109,363.7333333
2022-10-12 17:00:00,0.152346476,17.8,84,73,62,148.1333333
2022-10-12 18:00:00,0.151605277,17.2,87,16,10,0.0
2022-10-12 19:00:00,0.151902726,17.2,87,0,0,0.0
2022-10-12 20:00:00,0.150472751,17.2,87,0,0,0.0
2022-10-12 21:00:00,0.134668098,17.2,87,0,0,0.0
2022-10-12 22:00:00,0.113795807,16.7,87,0,0,0.0
2022-10-12 23:00:00,0.105362045,16.7,87,0,0,0.0
2022-10-13 00:00:00,0.095140811,17.2,84,0,0,0.0
2022-10-13 01:00:00,0.09393575,16.1,90,0,0,0.0
2022-10-13 02:00:00,0.095185543,16.1,90,0,0,0.0
2022-10-13 03:00:00,0.093057573,16.1,90,0,0,0.0
2022-10-13 04:00:00,0.095699378,16.1,90,0,0,0.0
2022-10-13 05:00:00,0.107501138,15.6,93,0,0,0.0
2022-10-13 06:00:00,0.128776773,16.1,90,0,0,0.0
2022-10-13 07:00:00,0.137359169,16.7,87,19,0,9.225
2022-10-13 08:00:00,0.141733962,17.2,87,88,49,36.71458333
2022-10-13 09:00:00,0.144397763,17.8,84,183,9,148.1729167
2022-10-13 10:00:00,0.143948601,20.0,73,466,196,296.25
2022-10-13 11:00:00,0.147521122,19.4,76,471,228,422.95
2022-10-13 12:00:00,0.143007364,18.9,78,402,111,522.2958333
2022-10-13 13:00:00,0.139425167,20.6,71,378,129,530.2083333
2022-10-13 14:00:00,0.139923276,20.6,73,586,477,508.0583333
2022-10-13 15:00:00,0.138925091,19.4,78,359,246,362.5958333
2022-10-13 16:00:00,0.139993015,18.9,78,208,175,301.8375
2022-10-13 17:00:00,0.142673759,17.2,87,86,27,179.4333333
2022-10-13 18:00:00,0.14598575,16.7,87,7,0,0.0
2022-10-13 19:00:00,0.15043276,16.7,87,0,0,0.0
2022-10-13 20:00:00,0.138522634,16.7,87,0,0,0.0
2022-10-13 21:00:00,0.128510983,17.2,87,0,0,0.0
2022-10-13 22:00:00,0.108001428,17.2,87,0,0,0.0
2022-10-13 23:00:00,0.101749657,17.2,84,0,0,0.0
2022-10-14 00:00:00,0.095486397,16.7,87,0,0,0.0
2022-10-14 01:00:00,0.100384417,17.2,81,0,0,0.0
2022-10-14 02:00:00,0.097065705,17.2,81,0,0,0.0
2022-10-14 03:00:00,0.098891964,17.2,78,0,0,0.0
2022-10-14 04:00:00,0.102010997,17.2,75,0,0,0.0
2022-10-14 05:00:00,0.107094368,17.2,78,0,0,0.0
2022-10-14 06:00:00,0.113203429,17.8,75,0,0,0.0
2022-10-14 07:00:00,0.121216261,17.8,73,41,1,10.9
2022-10-14 08:00:00,0.132117114,18.3,68,130,9,44.9875
2022-10-14 09:00:00,0.125575827,18.9,68,235,14,146.4458333
2022-10-14 10:00:00,0.136557174,19.4,63,225,8,288.9833333
2022-10-14 11:00:00,0.140462097,20.6,59,281,8,414.1333333
2022-10-14 12:00:00,0.141518503,19.4,68,329,3,499.9125
2022-10-14 13:00:00,0.140674995,19.4,70,381,2,536.5041667
2022-10-14 14:00:00,0.142446977,18.9,73,293,3,529.2166667
2022-10-14 15:00:00,0.142090905,20.0,68,477,601,460.2375
2022-10-14 16:00:00,0.149123935,18.9,73,262,398,327.4916667
2022-10-14 17:00:00,0.157118217,18.3,78,79,39,138.1708333
2022-10-14 18:00:00,0.161733745,17.2,84,7,0,0.0
2022-10-14 19:00:00,0.169660863,17.2,84,0,0,0.0
2022-10-14 20:00:00,0.162836718,17.2,84,0,0,0.0
2022-10-14 21:00:00,0.156274459,17.2,81,0,0,0.0
2022-10-14 22:00:00,0.136971191,16.7,81,0,0,0.0
2022-10-14 23:00:00,0.122178649,16.7,84,0,0,0.0
2022-10-15 00:00:00,0.119945143,15.6,84,0,0,0.0
2022-10-15 01:00:00,0.114506378,17.2,81,0,0,0.0
2022-10-15 02:00:00,0.113217092,17.2,81,0,0,0.0
2022-10-15 03:00:00,0.110427843,17.2,78,0,0,0.0
2022-10-15 04:00:00,0.112981665,17.2,78,0,0,0.0
2022-10-15 05:00:00,0.115729303,16.7,81,0,0,0.0
2022-10-15 06:00:00,0.116909199,16.7,81,0,0,0.0
2022-10-15 07:00:00,0.114811751,16.7,81,10,0,9.554166667
2022-10-15 08:00:00,0.119642116,17.2,78,93,7,42.39583333
2022-10-15 09:00:00,0.127421451,18.3,73,250,5,146.5916667
2022-10-15 10:00:00,0.130735671,18.9,68,237,1,286.1083333
2022-10-15 11:00:00,0.132724413,20.0,66,361,81,409.275
2022-10-15 12:00:00,0.130868019,20.0,68,727,768,496.6458333
2022-10-15 13:00:00,0.129402608,20.0,68,707,803,532.6291667
2022-10-15 14:00:00,0.133914995,20.0,68,658,886,525.75
2022-10-15 15:00:00,0.140295543,19.4,70,489,766,460.2833333
2022-10-15 16:00:00,0.144218212,18.9,73,301,624,320.3375
2022-10-15 17:00:00,0.152430444,17.8,78,112,417,123.8208333
2022-10-15 18:00:00,0.157616963,16.7,84,14,40,0.0
2022-10-15 19:00:00,0.159027545,16.7,81,0,0,0.0
2022-10-15 20:00:00,0.156263344,16.7,81,0,0,0.0
2022-10-15 21:00:00,0.146353076,16.7,81,0,0,0.0
2022-10-15 22:00:00,0.135346562,16.7,81,0,0,0.0
2022-10-15 23:00:00,0.123920094,15.6,84,0,0,0.0
2022-10-16 00:00:00,0.125557458,16.7,93,0,0,0.0
2022-10-16 01:00:00,0.121396338,15.6,84,0,0,0.0
2022-10-16 02:00:00,0.114380065,15.0,87,0,0,0.0
2022-10-16 03:00:00,0.112080205,14.4,87,0,0,0.0
2022-10-16 04:00:00,0.117546703,13.9,90,0,0,0.0
2022-10-16 05:00:00,0.124020369,13.3,93,0,0,0.0
2022-10-16 06:00:00,0.130393968,14.4,87,0,0,0.0
2022-10-16 07:00:00,0.140080527,15.0,81,59,294,0.0
2022-10-16 08:00:00,0.143311374,17.8,73,236,635,0.0
2022-10-16 09:00:00,0.150229095,18.9,70,447,808,20.27916667
2022-10-16 10:00:00,0.15566237,20.0,68,610,874,218.7333333
2022-10-16 11:00:00,0.154841439,20.6,66,724,913,143.6375
2022-10-16 12:00:00,0.154320226,20.6,66,718,843,232.2083333
2022-10-16 13:00:00,0.155954669,20.6,68,680,813,123.0708333
2022-10-16 14:00:00,0.154897446,20.6,68,653,885,114.1
2022-10-16 15:00:00,0.153026227,20.0,73,499,823,162.6375
2022-10-16 16:00:00,0.155746727,19.4,76,314,738,77.22083333
2022-10-16 17:00:00,0.161083575,17.8,84,111,485,14.17916667
2022-10-16 18:00:00,0.169469449,17.2,90,12,41,0.0
2022-10-16 19:00:00,0.17541912,17.2,90,0,0,0.0
2022-10-16 20:00:00,0.172135188,17.2,93,0,0,0.0
2022-10-16 21:00:00,0.163928326,17.2,93,0,0,0.0
2022-10-16 22:00:00,0.148965742,16.7,93,0,0,0.0
2022-10-16 23:00:00,0.135512991,16.7,93,0,0,0.0
2022-10-17 00:00:00,0.127009996,16.7,93,0,0,0.0
2022-10-17 01:00:00,0.127190253,16.1,93,0,0,0.0
2022-10-17 02:00:00,0.125895963,15.6,97,0,0,0.0
2022-10-17 03:00:00,0.127637298,15.6,93,0,0,0.0
2022-10-17 04:00:00,0.131240245,15.0,97,0,0,0.0
2022-10-17 05:00:00,0.141516994,14.4,97,0,0,0.0
2022-10-17 06:00:00,0.153679068,15.0,97,0,0,0.0
2022-10-17 07:00:00,0.161171005,15.6,93,47,173,0.0
2022-10-17 08:00:00,0.157999072,17.8,84,217,513,7.975
2022-10-17 09:00:00,0.157170694,20.0,78,407,583,61.6375
2022-10-17 10:00:00,0.156676086,21.1,71,565,754,101.0916667
2022-10-17 11:00:00,0.147539588,20.0,76,682,767,46.58333333
2022-10-17 12:00:00,0.139015926,19.4,81,603,581,164.1291667
2022-10-17 13:00:00,0.136338988,21.1,73,680,798,137.35
2022-10-17 14:00:00,0.138728375,21.1,73,627,803,94.19583333
2022-10-17 15:00:00,0.141346496,19.4,81,482,748,53.60833333
2022-10-17 16:00:00,0.15154383,17.2,93,135,2,2.4625
2022-10-17 17:00:00,0.155178408,16.7,97,35,5,0.0
2022-10-17 18:00:00,0.161051419,16.7,97,3,0,0.0
2022-10-17 19:00:00,0.164590594,16.7,100,0,0,0.0
2022-10-17 20:00:00,0.160406897,16.7,97,0,0,0.0
2022-10-17 21:00:00,0.150049003,16.1,97,0,0,0.0
2022-10-17 22:00:00,0.137021771,16.1,97,0,0,0.0
2022-10-17 23:00:00,0.117889513,16.7,93,0,0,0.0
2022-10-18 00:00:00,0.109910347,18.3,81,0,0,0.0
2022-10-18 01:00:00,0.106673791,15.6,97,0,0,0.0
2022-10-18 02:00:00,0.106188714,16.1,97,0,0,0.0
2022-10-18 03:00:00,0.109141644,15.6,100,0,0,0.0
2022-10-18 04:00:00,0.11827925,15.6,100,0,0,0.0
2022-10-18 05:00:00,0.132229225,15.0,100,0,0,0.0
2022-10-18 06:00:00,0.154625343,14.4,100,0,0,0.0
2022-10-18 07:00:00,0.165984883,14.4,100,37,32,11.25833333
2022-10-18 08:00:00,0.166481414,16.1,90,229,541,86.02083333
2022-10-18 09:00:00,0.1690676,23.9,52,439,789,165.05
2022-10-18 10:00:00,0.166977254,21.1,68,571,791,327.5041667
2022-10-18 11:00:00,0.163468975,20.6,71,659,750,445.8583333
2022-10-18 12:00:00,0.160773877,19.4,76,726,879,529.4708333
2022-10-18 13:00:00,0.163707136,18.9,78,757,820,570.975
2022-10-18 14:00:00,0.163708036,19.4,76,606,827,563.5125
2022-10-18 15:00:00,0.167786087,18.3,84,468,766,495.8375
2022-10-18 16:00:00,0.171866518,17.2,93,123,5,365.7
2022-10-18 17:00:00,0.173606026,17.8,90,94,379,143.7125
2022-10-18 18:00:00,0.17896087,17.8,93,10,21,0.0
2022-10-18 19:00:00,0.18150251,17.8,93,0,0,0.0
2022-10-18 20:00:00,0.169773791,18.3,90,0,0,0.0
2022-10-18 21:00:00,0.153209557,17.8,90,0,0,0.0
2022-10-18 22:00:00,0.132454055,18.3,87,0,0,0.0
2022-10-18 23:00:00,0.11931229,18.3,84,0,0,0.0
2022-10-19 00:00:00,0.116171448,18.9,76,0,0,0.0
2022-10-19 01:00:00,0.124629455,20.0,53,0,0,0.0
2022-10-19 02:00:00,0.109802784,17.2,73,0,0,0.0
2022-10-19 03:00:00,0.11032019,18.9,53,0,0,0.0
2022-10-19 04:00:00,0.112920924,19.4,37,0,0,0.0
2022-10-19 05:00:00,0.12254488,16.1,58,0,0,0.0
2022-10-19 06:00:00,0.134874061,18.9,33,0,0,0.0
2022-10-19 07:00:00,0.140201539,20.0,29,40,34,4.6375
2022-10-19 08:00:00,0.140376647,22.8,23,226,387,30.2625
2022-10-19 09:00:00,0.141840757,24.4,22,414,441,155.4166667
2022-10-19 10:00:00,0.141058737,27.8,18,498,450,326.8916667
2022-10-19 11:00:00,0.138063615,30.6,12,570,426,464.6583333
2022-10-19 12:00:00,0.138581589,26.7,47,601,421,555.7125
2022-10-19 13:00:00,0.141852025,25.0,50,612,396,595.9041667
2022-10-19 14:00:00,0.143206364,24.4,52,523,425,584.5125
2022-10-19 15:00:00,0.144332108,24.4,54,269,141,521.3458333
2022-10-19 16:00:00,0.147908796,20.0,84,217,213,396.5916667
2022-10-19 17:00:00,0.152595752,17.8,93,60,34,165.4666667
2022-10-19 18:00:00,0.157330312,17.2,93,1,1,0.0
2022-10-19 19:00:00,0.163321843,18.3,90,0,0,0.0
2022-10-19 20:00:00,0.164674092,19.4,78,0,0,0.0
2022-10-19 21:00:00,0.15112299,19.4,78,0,0,0.0
2022-10-19 22:00:00,0.133999421,18.9,81,0,0,0.0
2022-10-19 23:00:00,0.125405993,18.9,78,0,0,0.0
2022-10-20 00:00:00,0.108738238,18.3,73,0,0,0.0
2022-10-20 01:00:00,0.106245517,18.9,76,0,0,0.0
2022-10-20 02:00:00,0.106571834,18.9,76,0,0,0.0
